"id","sku","name","description","packaging","category_id","featured","status","images","created_at","updated_at"
"245","11066","Cupim Gold","Excelente para revenda, com embalagem prática e durabilidade garantida.","Pacote 500g","2","false","active","[""/produtos/11066.jpg""]","""2025-10-30T17:27:11.878Z""","""2025-10-30T20:54:55.393Z"""
"246","11069","Linguiça Premium","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 1kg","6","false","active","[""/produtos/11069.jpg""]","""2025-10-30T17:27:11.952Z""","""2025-10-30T20:54:55.538Z"""
"247","11075","Bacon Gold","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 500g","4","false","active","[""/produtos/11075.jpg""]","""2025-10-30T17:27:12.028Z""","""2025-10-30T20:54:55.684Z"""
"248","11080","Contrafilé Prime","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Unidade 1kg","5","false","active","[""/produtos/11080.jpg""]","""2025-10-30T17:27:12.103Z""","""2025-10-30T20:54:55.830Z"""
"249","11081","Fraldinha Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Caixa com 10kg","4","false","active","[""/produtos/11081.jpg""]","""2025-10-30T17:27:12.178Z""","""2025-10-30T20:54:55.980Z"""
"250","11082","Coxa Select","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 20 unidades","4","false","active","[""/produtos/11082.jpg""]","""2025-10-30T17:27:12.252Z""","""2025-10-30T20:54:56.126Z"""
"251","11100","Tempero Master","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa master 15kg","5","false","active","[""/produtos/11100.jpg""]","""2025-10-30T17:27:12.327Z""","""2025-10-30T20:54:56.271Z"""
"252","11132","Mortadela Especial","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Saco plástico 3kg","5","false","active","[""/produtos/11132.jpg""]","""2025-10-30T17:27:12.402Z""","""2025-10-30T20:54:56.417Z"""
"253","11253-2","Polvo","Excelente para revenda, com embalagem prática e durabilidade garantida.","Pacote 500g","6","false","active","[""/produtos/11253-2.jpg""]","""2025-10-30T17:27:12.478Z""","""2025-10-30T20:54:56.562Z"""
"254","11253_","Linguiça Especial","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Embalagem a vácuo 2kg","1","false","active","[""/produtos/11253_.jpg""]","""2025-10-30T17:27:12.553Z""","""2025-10-30T20:54:56.709Z"""
"255","11260","Contrafilé Premium","Excelente para revenda, com embalagem prática e durabilidade garantida.","Bandeja 250g","3","false","active","[""/produtos/11260.jpg""]","""2025-10-30T17:27:12.628Z""","""2025-10-30T20:54:56.855Z"""
"256","11276","Camarão Select","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 1kg","3","false","active","[""/produtos/11276.jpg""]","""2025-10-30T17:27:12.703Z""","""2025-10-30T20:54:57.000Z"""
"257","11285","Strogonoff Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 20 unidades","4","false","active","[""/produtos/11285.jpg""]","""2025-10-30T17:27:12.781Z""","""2025-10-30T20:54:57.146Z"""
"258","11288_","Camarão Premium","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Unidade 1kg","1","false","active","[""/produtos/11288_.jpg""]","""2025-10-30T17:27:12.856Z""","""2025-10-30T20:54:57.291Z"""
"259","11296","Blanquet Gold","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Bandeja 1kg","3","false","active","[""/produtos/11296.jpg""]","""2025-10-30T17:27:12.933Z""","""2025-10-30T20:54:57.437Z"""
"260","11336","Sobrecoxa Premium","Produto de origem controlada, garantindo máxima qualidade e procedência.","Saco plástico 3kg","1","false","active","[""/produtos/11336.jpg""]","""2025-10-30T17:27:13.011Z""","""2025-10-30T20:54:57.582Z"""
"261","11341","Presunto","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 10kg","4","false","active","[""/produtos/11341.jpg""]","""2025-10-30T17:27:13.086Z""","""2025-10-30T20:54:57.728Z"""
"262","11345","Sassami Premium","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Bandeja 500g","1","false","active","[""/produtos/11345.jpg""]","""2025-10-30T17:27:13.161Z""","""2025-10-30T20:54:57.873Z"""
"263","11349","Salsicha Select","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Embalagem individual","3","false","active","[""/produtos/11349.jpg""]","""2025-10-30T17:27:13.236Z""","""2025-10-30T20:54:58.032Z"""
"264","11351","Picanha Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 1kg","4","false","active","[""/produtos/11351.jpg""]","""2025-10-30T17:27:13.310Z""","""2025-10-30T20:54:58.179Z"""
"265","11433","Alcatra Select","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote família 2kg","2","false","active","[""/produtos/11433.jpg""]","""2025-10-30T17:27:13.385Z""","""2025-10-30T20:55:28.345Z"""
"266","11434","Cupim Gold","Opção versátil que combina com diversos tipos de preparo culinário.","Saco plástico 3kg","4","false","active","[""/produtos/11434.jpg""]","""2025-10-30T17:27:13.463Z""","""2025-10-30T20:55:03.144Z"""
"267","11435","Tempero Supreme","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 1kg","6","true","active","[""/produtos/11435.jpg""]","""2025-10-30T17:27:13.538Z""","""2025-10-30T20:54:58.470Z"""
"268","11436","Hambúrguer Especial","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 10kg","4","false","active","[""/produtos/11436.jpg""]","""2025-10-30T17:27:13.614Z""","""2025-10-30T20:54:58.616Z"""
"269","11437","Sobrecoxa Supreme","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 20 unidades","1","true","active","[""/produtos/11437.jpg""]","""2025-10-30T17:27:13.688Z""","""2025-10-30T20:54:58.761Z"""
"270","11438","Espetinho Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote 1kg","1","false","active","[""/produtos/11438.jpg""]","""2025-10-30T17:27:13.763Z""","""2025-10-30T20:54:58.909Z"""
"271","11439","Hambúrguer Prime","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Saco plástico 3kg","6","false","active","[""/produtos/11439.jpg""]","""2025-10-30T17:27:13.840Z""","""2025-10-30T20:54:59.054Z"""
"272","11440","Especiaria Master","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 5kg","1","false","active","[""/produtos/11440.jpg""]","""2025-10-30T17:27:13.925Z""","""2025-10-30T20:54:59.199Z"""
"273","11441","Almôndega Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 500g","3","false","active","[""/produtos/11441.jpg""]","""2025-10-30T17:27:14.001Z""","""2025-10-30T20:54:59.354Z"""
"274","2041","Cupim Prime","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa master 15kg","5","true","active","[""/produtos/2041.jpg""]","""2025-10-30T17:27:14.075Z""","""2025-10-30T20:54:59.499Z"""
"275","2042","Fraldinha Select","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa master 15kg","4","false","active","[""/produtos/2042.jpg""]","""2025-10-30T17:27:14.150Z""","""2025-10-30T20:54:59.644Z"""
"276","3048","Strogonoff Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote família 2kg","5","false","active","[""/produtos/3048.jpg""]","""2025-10-30T17:27:14.225Z""","""2025-10-30T20:54:59.790Z"""
"277","3050","Pernil Select","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa master 15kg","1","false","active","[""/produtos/3050.jpg""]","""2025-10-30T17:27:14.300Z""","""2025-10-30T20:54:59.937Z"""
"278","3052","File de Peixe Prime","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa master 15kg","5","true","active","[""/produtos/3052.jpg""]","""2025-10-30T17:27:14.374Z""","""2025-10-30T20:55:00.082Z"""
"279","3059","Linguiça Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 10kg","3","false","active","[""/produtos/3059.jpg""]","""2025-10-30T17:27:14.448Z""","""2025-10-30T20:55:00.227Z"""
"280","3066","Peito Especial","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 10kg","5","false","active","[""/produtos/3066.jpg""]","""2025-10-30T17:27:14.523Z""","""2025-10-30T20:55:00.372Z"""
"281","3103","Blanquet Prime","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote 500g","5","false","active","[""/produtos/3103.jpg""]","""2025-10-30T17:27:14.597Z""","""2025-10-30T20:55:00.518Z"""
"282","3113","Presunto Premium","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Bandeja 250g","3","false","active","[""/produtos/3113.jpg""]","""2025-10-30T17:27:14.672Z""","""2025-10-30T20:55:00.663Z"""
"283","3117","Bacon Select","Excelente para revenda, com embalagem prática e durabilidade garantida.","Caixa com 10kg","4","false","active","[""/produtos/3117.jpg""]","""2025-10-30T17:27:14.746Z""","""2025-10-30T20:55:00.810Z"""
"284","3138","Alcatra Master","Produto premium para clientes exigentes que buscam qualidade superior.","Embalagem a vácuo 2kg","5","false","active","[""/produtos/3138.jpg""]","""2025-10-30T17:27:14.821Z""","""2025-10-30T20:55:00.955Z"""
"285","3161","Kafta Premium","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa com 20 unidades","3","false","active","[""/produtos/3161.jpg""]","""2025-10-30T17:27:14.896Z""","""2025-10-30T20:55:01.099Z"""
"286","3204","Salsicha","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote 1kg","3","false","active","[""/produtos/3204.jpg""]","""2025-10-30T17:27:14.972Z""","""2025-10-30T20:55:01.246Z"""
"287","3212","Kafta Especial","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 1kg","1","false","active","[""/produtos/3212.jpg""]","""2025-10-30T17:27:15.048Z""","""2025-10-30T20:55:01.391Z"""
"288","3224","Condimento Gold","Produto premium para clientes exigentes que buscam qualidade superior.","Bandeja 500g","1","false","active","[""/produtos/3224.jpg""]","""2025-10-30T17:27:15.123Z""","""2025-10-30T20:55:01.539Z"""
"289","4030","Pernil Gold","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa com 10kg","4","false","active","[""/produtos/4030.jpg""]","""2025-10-30T17:27:15.198Z""","""2025-10-30T20:55:01.684Z"""
"290","4051","Mortadela Prime","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 10kg","5","false","active","[""/produtos/4051.jpg""]","""2025-10-30T17:27:15.274Z""","""2025-10-30T20:55:01.830Z"""
"291","4055","Condimento Premium","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Pacote 1kg","4","false","active","[""/produtos/4055.jpg""]","""2025-10-30T17:27:15.349Z""","""2025-10-30T20:55:01.979Z"""
"292","4058","Condimento Prime","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa master 15kg","4","false","active","[""/produtos/4058.jpg""]","""2025-10-30T17:27:15.424Z""","""2025-10-30T20:55:02.124Z"""
"293","4108","Especiaria","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa master 15kg","2","false","active","[""/produtos/4108.jpg""]","""2025-10-30T17:27:15.499Z""","""2025-10-30T20:55:02.269Z"""
"294","5009","Peito Master","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Caixa com 5kg","1","false","active","[""/produtos/5009.jpg""]","""2025-10-30T17:27:15.574Z""","""2025-10-30T20:55:02.415Z"""
"295","5012","Asa Gold","Produto de origem controlada, garantindo máxima qualidade e procedência.","Pacote 1kg","4","false","active","[""/produtos/5012.jpg""]","""2025-10-30T17:27:15.649Z""","""2025-10-30T20:55:02.561Z"""
"296","5016","Filé Mignon Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 1kg","3","false","active","[""/produtos/5016.jpg""]","""2025-10-30T17:27:15.725Z""","""2025-10-30T20:55:02.707Z"""
"297","5022","Strogonoff Prime","Produto de origem controlada, garantindo máxima qualidade e procedência.","Bandeja 250g","1","false","active","[""/produtos/5022.jpg""]","""2025-10-30T17:27:15.800Z""","""2025-10-30T20:55:02.852Z"""
"298","5028","Sobrecoxa Premium","Excelente opção para seu negócio, com ótimo custo-benefício.","Pacote 500g","1","false","active","[""/produtos/5028.jpg""]","""2025-10-30T17:27:15.876Z""","""2025-10-30T20:55:02.999Z"""
"299","5033","File de Peixe Select","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 20 unidades","1","false","active","[""/produtos/5033.jpg""]","""2025-10-30T17:27:15.951Z""","""2025-10-30T20:55:28.490Z"""
"300","5056","Lombo","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 5kg","1","false","active","[""/produtos/5056.jpg""]","""2025-10-30T17:27:16.028Z""","""2025-10-30T20:55:07.818Z"""
"301","5103","Contrafilé Master","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Bandeja 250g","4","false","active","[""/produtos/5103.jpg""]","""2025-10-30T17:27:16.105Z""","""2025-10-30T20:55:03.289Z"""
"302","5104","Tilápia Especial","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 10kg","5","false","active","[""/produtos/5104.jpg""]","""2025-10-30T17:27:16.180Z""","""2025-10-30T20:55:03.434Z"""
"303","5206","Salmão Master","Opção versátil que combina com diversos tipos de preparo culinário.","Embalagem individual","5","false","active","[""/produtos/5206.jpg""]","""2025-10-30T17:27:16.256Z""","""2025-10-30T20:55:03.579Z"""
"304","6013","Peito Premium","Opção versátil que combina com diversos tipos de preparo culinário.","Embalagem a vácuo 2kg","4","false","active","[""/produtos/6013.jpg""]","""2025-10-30T17:27:16.331Z""","""2025-10-30T20:55:03.725Z"""
"305","6015","File de Peixe Premium","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 1kg","2","true","active","[""/produtos/6015.jpg""]","""2025-10-30T17:27:16.406Z""","""2025-10-30T20:55:03.870Z"""
"306","6019","Strogonoff Supreme","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 500g","6","false","active","[""/produtos/6019.jpg""]","""2025-10-30T17:27:16.481Z""","""2025-10-30T20:55:04.016Z"""
"307","6036","Fraldinha Prime","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 10kg","1","false","active","[""/produtos/6036.jpg""]","""2025-10-30T17:27:16.556Z""","""2025-10-30T20:55:04.163Z"""
"308","6048","Tilápia Prime","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Saco plástico 3kg","5","false","active","[""/produtos/6048.jpg""]","""2025-10-30T17:27:16.632Z""","""2025-10-30T20:55:04.317Z"""
"309","6060","Kafta Select","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 20 unidades","3","false","active","[""/produtos/6060.jpg""]","""2025-10-30T17:27:16.708Z""","""2025-10-30T20:55:04.463Z"""
"310","6061","Alcatra Premium","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Pacote família 2kg","5","false","active","[""/produtos/6061.jpg""]","""2025-10-30T17:27:16.784Z""","""2025-10-30T20:55:04.608Z"""
"311","6064","Kafta Premium","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 20 unidades","4","false","active","[""/produtos/6064.jpg""]","""2025-10-30T17:27:16.859Z""","""2025-10-30T20:55:04.754Z"""
"312","6065","Costela Suína","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa master 15kg","4","false","active","[""/produtos/6065.jpg""]","""2025-10-30T17:27:16.934Z""","""2025-10-30T20:55:04.901Z"""
"313","6067","Molho Supreme","Excelente para revenda, com embalagem prática e durabilidade garantida.","Saco plástico 3kg","5","false","active","[""/produtos/6067.jpg""]","""2025-10-30T17:27:17.009Z""","""2025-10-30T20:55:05.046Z"""
"314","6072","Sobrecoxa Select","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa master 15kg","1","false","active","[""/produtos/6072.jpg""]","""2025-10-30T17:27:17.087Z""","""2025-10-30T20:55:05.192Z"""
"315","6073","Coxa Master","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Pacote família 2kg","5","false","active","[""/produtos/6073.jpg""]","""2025-10-30T17:27:17.162Z""","""2025-10-30T20:55:05.346Z"""
"316","6125","Filé Mignon Especial","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 250g","3","false","active","[""/produtos/6125.jpg""]","""2025-10-30T17:27:17.238Z""","""2025-10-30T20:55:05.492Z"""
"317","6166","Asa Select","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa com 20 unidades","5","false","active","[""/produtos/6166.jpg""]","""2025-10-30T17:27:17.313Z""","""2025-10-30T20:55:05.636Z"""
"318","6175","Sassami Especial","Opção versátil que combina com diversos tipos de preparo culinário.","Caixa com 10kg","2","false","active","[""/produtos/6175.jpg""]","""2025-10-30T17:27:17.388Z""","""2025-10-30T20:55:05.781Z"""
"319","6187","Coxa Prime","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote 500g","3","false","active","[""/produtos/6187.jpg""]","""2025-10-30T17:27:17.463Z""","""2025-10-30T20:55:05.926Z"""
"320","6191","Alcatra Prime","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Unidade 1kg","2","false","active","[""/produtos/6191.jpg""]","""2025-10-30T17:27:17.538Z""","""2025-10-30T20:55:06.071Z"""
"321","6307","Salmão Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Caixa master 15kg","2","false","active","[""/produtos/6307.jpg""]","""2025-10-30T17:27:17.613Z""","""2025-10-30T20:55:06.216Z"""
"322","6352","Condimento Especial","Produto de origem controlada, garantindo máxima qualidade e procedência.","Pacote 500g","2","false","active","[""/produtos/6352.jpg""]","""2025-10-30T17:27:17.688Z""","""2025-10-30T20:55:06.361Z"""
"323","6358","Pernil Select","Excelente opção para seu negócio, com ótimo custo-benefício.","Bandeja 1kg","1","false","active","[""/produtos/6358.jpg""]","""2025-10-30T17:27:17.763Z""","""2025-10-30T20:55:06.506Z"""
"324","6371","Queijo Gold","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Caixa com 5kg","6","false","active","[""/produtos/6371.jpg""]","""2025-10-30T17:27:17.838Z""","""2025-10-30T20:55:06.651Z"""
"325","6374","Salmão Premium","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Embalagem individual","1","false","active","[""/produtos/6374.jpg""]","""2025-10-30T17:27:17.913Z""","""2025-10-30T20:55:06.796Z"""
"326","8001","Salame Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Pacote família 2kg","4","false","active","[""/produtos/8001.jpg""]","""2025-10-30T17:27:17.989Z""","""2025-10-30T20:55:06.942Z"""
"327","8007","Coxa Select","Excelente para revenda, com embalagem prática e durabilidade garantida.","Bandeja 500g","4","false","active","[""/produtos/8007.jpg""]","""2025-10-30T17:27:18.065Z""","""2025-10-30T20:55:07.088Z"""
"328","8010","Polvo Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Unidade 1kg","6","false","active","[""/produtos/8010.jpg""]","""2025-10-30T17:27:18.142Z""","""2025-10-30T20:55:07.233Z"""
"329","8066","Sobrecoxa Gold","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Embalagem a vácuo 2kg","5","false","active","[""/produtos/8066.jpg""]","""2025-10-30T17:27:18.217Z""","""2025-10-30T20:55:07.378Z"""
"330","8201","Fraldinha Prime","Produto premium para clientes exigentes que buscam qualidade superior.","Pacote 500g","4","false","active","[""/produtos/8201.jpg""]","""2025-10-30T17:27:18.293Z""","""2025-10-30T20:55:07.527Z"""
"331","8202","File de Peixe","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 10kg","5","false","active","[""/produtos/8202.jpg""]","""2025-10-30T17:27:18.368Z""","""2025-10-30T20:55:07.674Z"""
"332","8212","Costela","Excelente para revenda, com embalagem prática e durabilidade garantida.","Caixa com 20 unidades","2","false","active","[""/produtos/8212.jpg""]","""2025-10-30T17:27:18.443Z""","""2025-10-30T20:55:28.635Z"""
"333","8216","Sassami Premium","Excelente para revenda, com embalagem prática e durabilidade garantida.","Embalagem a vácuo 2kg","2","false","active","[""/produtos/8216.jpg""]","""2025-10-30T17:27:18.518Z""","""2025-10-30T20:55:12.519Z"""
"334","8221","Salmão Select","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Embalagem individual","3","true","active","[""/produtos/8221.jpg""]","""2025-10-30T17:27:18.594Z""","""2025-10-30T20:55:07.967Z"""
"335","8226","Asa Supreme","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Pacote 500g","4","false","active","[""/produtos/8226.jpg""]","""2025-10-30T17:27:18.668Z""","""2025-10-30T20:55:08.113Z"""
"336","8260","Picanha Supreme","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Caixa master 15kg","2","false","active","[""/produtos/8260.jpg""]","""2025-10-30T17:27:18.743Z""","""2025-10-30T20:55:08.258Z"""
"337","8274","Costela Especial","Produto de origem controlada, garantindo máxima qualidade e procedência.","Unidade 1kg","1","false","active","[""/produtos/8274.jpg""]","""2025-10-30T17:27:18.818Z""","""2025-10-30T20:55:08.404Z"""
"338","8288","Alcatra","Excelente para revenda, com embalagem prática e durabilidade garantida.","Caixa com 5kg","6","false","active","[""/produtos/8288.jpg""]","""2025-10-30T17:27:18.893Z""","""2025-10-30T20:55:08.550Z"""
"339","8293","Asa Premium","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote família 2kg","6","false","active","[""/produtos/8293.jpg""]","""2025-10-30T17:27:18.969Z""","""2025-10-30T20:55:08.696Z"""
"340","8294","Especiaria Prime","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa master 15kg","2","false","active","[""/produtos/8294.jpg""]","""2025-10-30T17:27:19.044Z""","""2025-10-30T20:55:08.841Z"""
"341","8315","Maminha Prime","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Bandeja 500g","2","false","active","[""/produtos/8315.jpg""]","""2025-10-30T17:27:19.119Z""","""2025-10-30T20:55:08.987Z"""
"342","8326","Costela Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Caixa com 5kg","4","false","active","[""/produtos/8326.jpg""]","""2025-10-30T17:27:19.195Z""","""2025-10-30T20:55:09.134Z"""
"343","8361","Asa Select","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Caixa com 10kg","3","false","active","[""/produtos/8361.jpg""]","""2025-10-30T17:27:19.270Z""","""2025-10-30T20:55:09.280Z"""
"344","8364","Mortadela Gold","Produto de origem controlada, garantindo máxima qualidade e procedência.","Saco plástico 3kg","4","true","active","[""/produtos/8364.jpg""]","""2025-10-30T17:27:19.344Z""","""2025-10-30T20:55:09.427Z"""
"345","8398","Polvo Prime","Opção versátil que combina com diversos tipos de preparo culinário.","Pacote 500g","5","false","active","[""/produtos/8398.jpg""]","""2025-10-30T17:27:19.419Z""","""2025-10-30T20:55:09.574Z"""
"346","8403","Espetinho Supreme","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Bandeja 250g","5","false","active","[""/produtos/8403.jpg""]","""2025-10-30T17:27:19.495Z""","""2025-10-30T20:55:09.722Z"""
"347","8431","Tempero Gold","Opção versátil que combina com diversos tipos de preparo culinário.","Bandeja 250g","1","false","active","[""/produtos/8431.jpg""]","""2025-10-30T17:27:19.569Z""","""2025-10-30T20:55:09.868Z"""
"348","8436","Tempero Premium","Opção versátil que combina com diversos tipos de preparo culinário.","Embalagem a vácuo 2kg","1","false","active","[""/produtos/8436.jpg""]","""2025-10-30T17:27:19.643Z""","""2025-10-30T20:55:10.015Z"""
"349","8437","Cupim Supreme","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote família 2kg","5","false","active","[""/produtos/8437.jpg""]","""2025-10-30T17:27:19.718Z""","""2025-10-30T20:55:10.170Z"""
"350","8445","Kafta Especial","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Saco plástico 3kg","5","false","active","[""/produtos/8445.jpg""]","""2025-10-30T17:27:19.794Z""","""2025-10-30T20:55:10.316Z"""
"351","8453","Salmão","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Pacote 1kg","3","false","active","[""/produtos/8453.jpg""]","""2025-10-30T17:27:19.868Z""","""2025-10-30T20:55:10.464Z"""
"352","8454","Filé Mignon Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Embalagem a vácuo 2kg","5","false","active","[""/produtos/8454.jpg""]","""2025-10-30T17:27:19.943Z""","""2025-10-30T20:55:10.613Z"""
"353","8465","Peito Master","Produto de alta qualidade, ideal para churrasco e preparo de diversas receitas.","Bandeja 500g","1","false","active","[""/produtos/8465.jpg""]","""2025-10-30T17:27:20.020Z""","""2025-10-30T20:55:10.760Z"""
"354","8494","Camarão","Excelente para revenda, com embalagem prática e durabilidade garantida.","Embalagem a vácuo 2kg","1","false","active","[""/produtos/8494.jpg""]","""2025-10-30T17:27:20.095Z""","""2025-10-30T20:55:10.912Z"""
"355","8504","Linguiça Master","Excelente opção para seu negócio, com ótimo custo-benefício.","Saco plástico 3kg","5","false","active","[""/produtos/8504.jpg""]","""2025-10-30T17:27:20.170Z""","""2025-10-30T20:55:11.058Z"""
"356","8537","Espetinho Prime","Corte premium selecionado, perfeito para restaurantes e distribuidores.","Caixa com 20 unidades","3","false","active","[""/produtos/8537.jpg""]","""2025-10-30T17:27:20.247Z""","""2025-10-30T20:55:11.204Z"""
"357","8553","Queijo Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Embalagem a vácuo 2kg","3","false","active","[""/produtos/8553.jpg""]","""2025-10-30T17:27:20.323Z""","""2025-10-30T20:55:11.351Z"""
"358","8566","Picanha Master","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Saco plástico 3kg","2","false","active","[""/produtos/8566.jpg""]","""2025-10-30T17:27:20.399Z""","""2025-10-30T20:55:11.497Z"""
"359","8584","Queijo Gold","Corte especial selecionado, ideal para pratos gourmet e receitas sofisticadas.","Bandeja 500g","6","false","active","[""/produtos/8584.jpg""]","""2025-10-30T17:27:20.474Z""","""2025-10-30T20:55:11.643Z"""
"360","8618","Molho Gold","Produto de origem controlada, garantindo máxima qualidade e procedência.","Pacote 1kg","5","false","active","[""/produtos/8618.jpg""]","""2025-10-30T17:27:20.550Z""","""2025-10-30T20:55:11.791Z"""
"361","8628","Asa Prime","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa com 5kg","4","false","active","[""/produtos/8628.jpg""]","""2025-10-30T17:27:20.625Z""","""2025-10-30T20:55:11.937Z"""
"362","8664","Filé Mignon Gold","Produto refrigerado, pronto para preparo imediato em seu estabelecimento.","Bandeja 1kg","2","false","active","[""/produtos/8664.jpg""]","""2025-10-30T17:27:20.700Z""","""2025-10-30T20:55:12.082Z"""
"363","8693","Cupim Supreme","Produto congelado de primeira linha, mantendo o sabor e textura originais.","Saco plástico 3kg","2","false","active","[""/produtos/8693.jpg""]","""2025-10-30T17:27:20.776Z""","""2025-10-30T20:55:12.228Z"""
"364","8704","Contrafilé Prime","Produto de origem controlada, garantindo máxima qualidade e procedência.","Embalagem individual","3","false","active","[""/produtos/8704.jpg""]","""2025-10-30T17:27:20.851Z""","""2025-10-30T20:55:12.374Z"""
"365","8709","Molho Master","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa com 10kg","4","false","active","[""/produtos/8709.jpg""]","""2025-10-30T17:27:20.926Z""","""2025-10-30T20:55:28.781Z"""
"366","8725","Fraldinha Supreme","Produto de origem controlada, garantindo máxima qualidade e procedência.","Caixa master 15kg","3","false","active","[""/produtos/8725.jpg""]","""2025-10-30T17:27:21.002Z""","""2025-10-30T20:55:17.205Z"""
"367","8737","Filé Mignon Supreme","Produto premium para clientes exigentes que buscam qualidade superior.","Caixa master 15kg","3","true","active","[""/produtos/8737.jpg""]","""2025-10-30T17:27:21.079Z""","""2025-10-30T20:55:12.665Z"""
